16.717,0,CeTCCC_ImmediateOff,4.0894867786,-0.099260206,602,14.6997070313,1.6189227343,0.4792156863,0.5035921574,-1,1832,1832,1832,Normal,1,0,1832,602,0,0,7,577.546875,Range_Shift_Completed,0,0,4717.6095612086,4662.9634662977,22.6875,7.2135071278,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0855722689,14.5596139211,63.5294117647,3777.92,0,0,1,100,0,0,-1.120859375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.3551780944,8.633142514,-586.7298145012,9.4117647059,1.3150344143,0,0,0,14.5037743897,4722.3463068246,4719.9826742362,0,100,62.7450980392,No,No,Yes,105.8,0,0.0207663123,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.729,0,CeTCCC_ImmediateOff,4.0783754806,-0.1025235552,602,14.6997070313,1.5775235891,0.4901960784,0.5037258816,-1,1832,1832,1832,Normal,1,0,1832,602.14,0,0,7,578,Range_Shift_Completed,0,0,4717.831503557,4663.5606805372,23.75,7.2242720127,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0850283774,14.5536311142,63.5294117647,3770,0,0,1,100,0,0,-1.119921875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.3888721338,8.6327062151,-586.73828125,9.4117647059,1.3152307534,0,0,0,14.5037743897,4722.414693973,4720.0271442745,0,100,62.7450980392,No,No,Yes,105.8,0,0.0208693994,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.742,0,CeTCCC_ImmediateOff,4.0635604166,-0.1087783079,602,14.6997070313,1.5819592118,0.4890196078,0.5039821863,-1,1832,1832,1832,Normal,1,0,1832,601.5,0,0,7,577.9615384615,Range_Shift_Completed,0,0,4718.3863594281,4666.1486089087,23.5144230769,7.2359339714,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0863532414,14.5555347346,63.5294117647,3771.02,0,0,1,100,0,0,-1.11890625,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4253740099,8.632233558,-586.73828125,9.4117647059,1.3154434541,0,0,0,14.5037743897,4722.4887800504,4720.0753201492,0,100,62.7450980392,No,No,Yes,105.8,0,0.020981077,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.754,0,CeTCCC_ImmediateOff,4.0707033939,-0.1087783079,601.5,14.6997070313,1.610575614,0.4866666667,0.503931191,-1,1832,1832,1832,Normal,1,0,1832,601.6538461538,0,0,7,578,Range_Shift_Completed,0,0,4718.2938834496,4668.537465867,23.25,7.2556695938,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0876920513,14.5631492161,63.5294117647,3775.1,0,0,1,100,0,0,-1.11796875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4590680493,8.6317972591,-586.73828125,9.4117647059,1.3156397931,0,0,0,14.5037743897,4722.5571671988,4720.1197901874,0,100,62.7450980392,No,No,Yes,105.8,0,0.021084164,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.767,0,CeTCCC_ImmediateOff,4.0810210278,-0.1087783079,601.25,14.6997070313,1.6583174276,0.4815686275,0.5035997212,-1,1832,1832,1832,Normal,1,0,1832,601,0,0,7,578,Range_Shift_Completed,0,0,4717.754740591,4673.1161083705,23.375,7.2601269817,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0913737787,14.5713982378,63.5294117647,3779.52,0,0,1,100,0,0,-1.116953125,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5517266577,8.631324602,-586.73828125,9.4117647059,1.3158524938,0,0,0,14.5037743897,4722.6312532762,4720.1679660622,0,100,62.7450980392,No,No,Yes,105.8,0,0.0211958417,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.779,0,CeTCCC_ImmediateOff,4.0905449975,-0.1087783079,601,14.6997070313,1.7611459494,0.4705882353,0.5032937491,-1,1832,1832,1832,Normal,1,0,1832,601.1458333333,0,0,7,578,Range_Shift_Completed,0,0,4716.8073123353,4673.1161083705,22,7.2779565334,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0904812387,14.5853581207,63.5294117647,3787,0,0,1,100,0,0,-1.116015625,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5292639647,8.6308883031,-586.73828125,9.4117647059,1.3160488329,0,0,0,14.5037743897,4722.6996404246,4720.2124361004,0,100,62.7450980392,No,No,Yes,105.8,0,0.0212989287,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.793,0,CeTCCC_ImmediateOff,4.1032436238,-0.1087783079,601.25,14.6997070313,1.753801055,0.471372549,0.5027073026,-1,1832,1832,1832,Normal,1,0,1832,601.5,0,0,7,578,Range_Shift_Completed,0,0,4714.4387416962,4673.1161083705,22.2884615385,7.2987576771,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0908409869,14.5839077432,63.5294117647,3786.04,0,0,1,100,0,0,-1.114921875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5398775457,8.6303792878,-586.73828125,9.4117647059,1.3162778952,0,0,0,14.5037743897,4722.7794254311,4720.2643178117,0,100,62.7450980392,No,No,Yes,105.8,0,0.0214191969,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.804,0,CeTCCC_ImmediateOff,4.0980054404,-0.1087783079,601.5,14.6997070313,1.7334529567,0.4741176471,0.5026946998,-1,1832,1832,1832,Normal,1,0,1832,601.36,0,0,7,578,Range_Shift_Completed,0,0,4714.8335034694,4673.1161083705,22.5,7.3299593925,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0898642021,14.5799192053,63.5294117647,3783.4,0,0,1,100,0,0,-1.1140625,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.5181541737,8.6299793471,-586.73828125,9.4117647059,1.3164578726,0,0,0,14.5037743897,4722.8421136505,4720.3050820134,0,100,62.7450980392,No,No,Yes,105.8,0,0.0215136934,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.817,0,CeTCCC_ImmediateOff,4.0904391756,-0.1087783079,601,14.6997070313,1.6934519672,0.4792156863,0.5026127815,-1,1832,1832,1832,Normal,1,0,1832,601.25,0,0,7,578,Range_Shift_Completed,0,0,4714.2843454019,4673.1161083705,22.36,7.3267995071,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0870226463,14.5752054786,63.5294117647,3780.28,0,0,1,100,0,0,-1.113046875,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4924810977,8.62950669,-586.73828125,9.4117647059,1.3166705733,0,0,0,14.5037743897,4722.9161997279,4720.3532578882,0,100,62.7450980392,No,No,Yes,105.8,0,0.021625371,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.829,0,CeTCCC_ImmediateOff,4.0834549311,-0.1087783079,601.25,14.6997070313,1.60729599,0.4901960784,0.5025371647,-1,1832,1832,1832,Normal,1,0,1832,601.32,0,0,7,578,Range_Shift_Completed,0,0,4714.0527509604,4682.4275315287,23.125,7.3141599655,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0876442367,14.5672284027,63.5294117647,3775,0,0,1,100,0,0,-1.112109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4687828737,8.628452301,-586.73828125,9.4117647059,1.3168669124,0,0,0,14.5037743897,4722.9845868763,4720.3977279264,0,100,62.7450980392,No,No,Yes,105.8,0,0.0217284581,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.842,0,CeTCCC_ImmediateOff,4.0741426052,-0.1087783079,601.75,14.6997070313,1.6165269876,0.4890196078,0.5023922324,-1,1832,1832,1832,Normal,1,0,1832,601.5,0,0,7,578,Range_Shift_Completed,0,0,4713.4544653199,4722.7770318809,22.95,7.3004671288,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0861858901,14.5672284027,63.5294117647,3775.1836734694,0,0,1,100,0,0,-1.11109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4431097976,8.628597734,-586.73828125,9.4117647059,1.3170796131,0,0,0,14.5037743897,4723.0586729537,4720.4459038012,0,100,62.7450980392,No,No,Yes,105.8,0,0.0218401357,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.855,0,CeTCCC_ImmediateOff,4.0757299335,-0.1087783079,601.5,14.6997070313,1.6544288874,0.4862745098,0.5024486017,-1,1832,1832,1832,Normal,1,0,1832,601.4326923077,0,0,7,578.625,Range_Shift_Completed,0,0,4713.5509630038,4763.1265322331,23.125,7.2772946358,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0843729183,14.5672284027,63.5294117647,3775.9795918367,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.4174367216,8.6277132405,-586.73828125,9.4117647059,1.3172923137,0,0,0,14.5037743897,4723.1327590312,4720.4940796759,0,100,62.7450980392,No,No,Yes,105.8,0,0.0219518133,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.867,0,CeTCCC_ImmediateOff,4.0776347274,-0.1087783079,601.75,14.6997070313,1.7109883642,0.4815686275,0.5026740789,-1,1832,1832,1832,Normal,1,0,1832,601.25,0,0,7,578.5989583333,Range_Shift_Completed,0,0,4713.8720578267,4828.3064943406,23.125,7.2764079762,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0826994059,14.5672284027,63.5294117647,3776.7142857143,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.3937384976,8.6267278264,-586.73828125,9.4117647059,1.3174886528,0,0,0,14.5037743897,4723.2011461796,4720.5385497142,0,100,62.7450980392,No,No,Yes,105.8,0,0.0220549004,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.879,0,CeTCCC_ImmediateOff,4.0795395214,-0.1087783079,601.25,14.6997070313,1.8429604769,0.4705882353,0.5028995562,-1,1832,1832,1832,Normal,1,0,1832,601.33,0,0,7,578.625,Range_Shift_Completed,0,0,4714.5879306956,4825.0644741829,22.375,7.2728613377,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0797707591,14.5672284027,63.5294117647,3778,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.3700402736,8.6257424123,-586.73828125,9.4117647059,1.3179467773,0,0,0,14.5037743897,4723.269533328,4720.5830197524,0,100,62.7450980392,No,No,Yes,105.8,0,0.0221579874,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.892,0,CeTCCC_ImmediateOff,4.0820792466,-0.1087783079,601.25,14.6997070313,1.8288206077,0.4717647059,0.5033317208,-1,1832,1832,1832,Normal,1,0,1832,601.75,0,0,7,578.625,Range_Shift_Completed,0,0,4716.4969250126,4811.0157201661,22.5769230769,7.269019146,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0804959479,14.56474001,63.5294117647,3776.9803921569,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.3443671976,8.6246748804,-586.73828125,9.4117647059,1.3178976926,0,0,0,14.5037743897,4723.3436194054,4720.6311956272,0,100,62.7450980392,No,No,Yes,105.8,0,0.022269665,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.905,0,CeTCCC_ImmediateOff,4.075200824,-0.1095941452,601.75,14.6997070313,1.7978518724,0.4745098039,0.503272208,-1,1832,1832,1832,Normal,1,0,1832,601.625,0,0,7,578.625,Range_Shift_Completed,0,0,4716.1389885781,4796.9669661494,22.375,7.2625169754,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0828528112,14.5566527339,63.5294117647,3773.6666666667,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.3186941216,8.6236073485,-586.73828125,9.4117647059,1.3172060974,0,0,0,14.5037743897,4723.4177054828,4720.6793715019,0,100,62.7450980392,No,No,Yes,105.8,0,0.0223813427,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.917,0,CeTCCC_ImmediateOff,4.0669467169,-0.1128574945,601,14.6997070313,1.7437215471,0.4792156863,0.5030341566,-1,1832,1832,1832,Normal,1,0,1832,601.25,0,0,7,578.625,Range_Shift_Completed,0,0,4716.0290575345,4773.1921516596,22.375,7.2652479649,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0884730238,14.5491875559,63.5294117647,3770.6078431373,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.2949958976,8.6226219344,-586.73828125,9.4117647059,1.3163172815,0,0,0,14.5037743897,4723.4860926312,4720.7238415402,0,100,62.7450980392,No,No,Yes,105.8,0,0.0224844297,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.930,0,CeTCCC_ImmediateOff,4.0580047676,-0.1163927895,601.25,14.6997070313,1.6174174547,0.4901960784,0.5027762675,-1,1832,1832,1832,Normal,1,0,1832,601.3846153846,0,0,7,577.5,Range_Shift_Completed,0,0,4715.0153446654,4771.1906307938,22.5,7.2770822525,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0873852407,14.5355013962,63.5294117647,3765,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.2693228216,8.6215544025,-586.73828125,9.4117647059,1.3153543976,0,0,0,14.5037743897,4723.5601787087,4720.7720174149,0,100,62.7450980392,No,No,Yes,105.8,0,0.0225961073,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.942,0,CeTCCC_ImmediateOff,4.0476871337,-0.1223755964,601.75,14.6997070313,1.630950036,0.4890196078,0.5023398399,-1,1832,1832,1832,Normal,1,0,1832,602,0,0,7,577.5833333333,Range_Shift_Completed,0,0,4712.6760072752,4763.1845473307,22.465,7.2880062103,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0894771312,14.5374050166,63.5294117647,3766.14,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.2456245976,8.6205689884,-586.7405457428,9.4117647059,1.3144655817,0,0,0,14.5037743897,4723.6285658571,4720.8164874532,0,100,62.7450980392,No,No,Yes,105.8,0,0.0226991944,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.955,0,CeTCCC_ImmediateOff,4.0569465487,-0.1226475422,602,14.6997070313,1.6177811861,0.4901960784,0.502521683,-1,1832,1832,1832,Normal,1,0,1832,601.79,0,0,7,578,Range_Shift_Completed,0,0,4713.0658968402,4754.5112902456,23,7.3080334663,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0916526974,14.5456540383,63.5294117647,3771.08,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.2199515216,8.6195014565,-586.7503585447,9.4117647059,1.3135026978,0,0,0,14.5037743897,4723.7026519345,4720.8646633279,0,100,62.7450980392,No,No,Yes,105.8,0,0.022810872,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.967,0,CeTCCC_ImmediateOff,4.0680578467,-0.1237353253,602.5,14.6997070313,1.6182176638,0.4901960784,0.5032490551,-1,1832,1832,1832,Normal,1,0,1832,602.75,0,0,7,578,Range_Shift_Completed,0,0,4714.3847420479,4739.8334705632,22.86,7.2996817398,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0936609123,14.5532685198,63.5294117647,3775.64,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.1962532976,8.6185160424,-586.7594165157,9.4117647059,1.3126138818,0,0,0,14.5037743897,4723.8793187345,4720.9091333661,0,100,62.7450980392,No,No,Yes,105.8,0,0.0229139591,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.986,0,CeTCCC_ImmediateOff,4.0856507353,-0.1254576485,602.75,14.6997070313,1.6192361116,0.4901960784,0.5053705573,-1,1832,1832,1832,Normal,1,0,1832,602.75,0,0,7,578.625,Range_Shift_Completed,0,0,4719.0227364309,4733.706365872,23.75,7.2467874718,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0971752884,14.5672284027,63.5294117647,3784,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.1528065536,8.6169558034,-586.7737583031,9.4117647059,1.31120659,0,0,0,14.5037743897,4723.8793187345,4720.97954426,0,100,62.7450980392,No,No,Yes,105.8,0,0.023206039,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
16.993,0,CeTCCC_ImmediateOff,4.0939842088,-0.1269080259,602.75,14.6997070313,1.6191633654,0.4901960784,0.5048250282,-1,1832,1832,1832,Normal,1,0,1832,603,0,0,7,578.6018518519,Range_Shift_Completed,0,0,4724.8812556515,4728.9408400011,23.57,7.2273001099,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0964038111,14.5661406196,63.5294117647,3782.56,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.1495837707,8.6163809786,-586.7790421196,9.4117647059,1.310688114,0,0,0,14.5037743897,4723.7374654521,4721.0054851157,0,100,62.7450980392,No,No,Yes,105.8,0,0.0231373143,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
17.005,0,CeTCCC_ImmediateOff,4.1024499596,-0.1266360801,603,14.6997070313,1.6171689987,0.4901960784,0.5053609443,-1,1832,1832,1832,Normal,1,0,1832,602.94,0,0,7,579.375,Range_Shift_Completed,0,0,4723.6607308139,4720.7713670796,24,7.1688380241,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0945522654,14.5628772704,63.5294117647,3778.24,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.1399154222,8.6153955645,-586.7881000906,9.4117647059,1.3097992981,0,0,0,14.5037743897,4723.4942883964,4721.0499551539,0,100,62.7450980392,No,No,Yes,105.8,0,0.02317123,0,0,14.4,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
17.017,0,CeTCCC_ImmediateOff,4.1126088607,-0.1255482971,602.5,14.6997070313,1.6146884632,0.4901960784,0.5053224921,-1,1832,1832,1832,Normal,1,0,1832,602.75,0,0,7,579.375,Range_Shift_Completed,0,0,4724.6988329521,4706.4747894668,23.93,7.1765527153,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0899234012,14.5596139211,63.5294117647,3773.92,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.1302470736,8.6144101504,-586.7971580616,9.4117647059,1.3089104822,0,0,0,14.5037743897,4723.2511113408,4721.0944251921,0,100,62.7450980392,No,No,Yes,105.8,0,0.0230668028,0,0,14.39970385,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
17.029,0,CeTCCC_ImmediateOff,4.1227677617,-0.124460514,602.75,14.6997070313,1.608900547,0.4901960784,0.50528404,-1,1832,1832,1832,Normal,1,0,1832,602.82,0,0,7,578,Range_Shift_Completed,0,0,4724.3861083244,4709.7816500277,22.125,7.2074114799,1832,0,63.5294117647,63.5294117647,63.5294117647,0.090849174,14.5536311142,63.5294117647,3766,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.120578725,8.6134247363,-586.8062160326,9.4117647059,1.3080216663,0,0,0,14.5037743897,4723.0079342852,4721.1388952304,0,100,62.7450980392,No,No,Yes,105.8,0,0.0229623756,0,0,14.3985192498,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
17.042,0,CeTCCC_ImmediateOff,4.1363129631,-0.1223755964,602.75,14.6997070313,1.6095206809,0.4901960784,0.50521034,-1,1832,1832,1832,Normal,1,0,1832,602.5,0,0,7,578.1018518519,Range_Shift_Completed,0,0,4723.6042967552,4724.1113791248,22.65,7.2408418083,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0920305533,14.5536311142,63.5294117647,3766.84,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.1101046808,8.611536026,-586.8160288345,9.4117647059,1.3070587823,0,0,0,14.5037743897,4722.7444924749,4721.1870711051,0,100,62.7450980392,No,No,Yes,105.8,0,0.0228492462,0,0,14.3972359329,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
17.054,0,CeTCCC_ImmediateOff,4.1298842835,-0.1223755964,602.5,14.6997070313,1.6439841628,0.4866666667,0.5051960683,-1,1832,1832,1832,Normal,1,0,1832,602.57,0,0,7,578.625,Range_Shift_Completed,0,0,4723.7345986834,4737.3388213682,22.875,7.2974162102,1832,0,63.5294117647,63.5294117647,63.5294117647,0.0956428141,14.5536311142,63.5294117647,3770.2,0,0,1,100,0,0,-1.109375,19.2156862745,10.1960784314,2,11,-0.327,916.7897515516,74.5098039216,-0.327,101.1004363322,8.610369854,-586.8250868056,9.4117647059,1.3061699664,0,0,0,14.5037743897,4722.5013154192,4721.2982462007,0,100,62.7450980392,No,No,Yes,105.8,0,0.022744819,0,0,14.3960513327,100,1st Gear,Return_To_Prev_Range,Yes,98.6,Pilot & Main,104,181.4,38.0392156863,32.5344393576,176,20,0,0,OK,DEF Temp,40721.5610832737,1,14.6488121336,84.2
